Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
4.4708	-63.9439+0.7504i	-95.5199+0.7504i	-76.9022+0.7504i	-90.6632+0.7504i	-64.6610+0.7504i	-96.0868+0.7504i	-54.7986+0.7504i	-90.6414+0.7504i
4.4729	-63.9180+0.7504i	-95.3629+0.7504i	-76.9205+0.7504i	-90.6857+0.7504i	-64.6493+0.7504i	-95.8951+0.7504i	-54.8399+0.7504i	-90.6546+0.7504i
4.4750	-63.9007+0.7504i	-95.0555+0.7504i	-76.9306+0.7504i	-90.6846+0.7504i	-64.6446+0.7504i	-95.8237+0.7504i	-54.8509+0.7504i	-90.6620+0.7504i
4.4771	-63.8657+0.7504i	-94.5822+0.7504i	-76.9457+0.7504i	-90.6918+0.7504i	-64.6442+0.7504i	-95.6537+0.7504i	-54.8884+0.7504i	-90.6740+0.7504i
4.4792	-63.9212+0.7504i	-95.3249+0.7504i	-76.9365+0.7504i	-90.6833+0.7504i	-64.6573+0.7504i	-96.1816+0.7504i	-54.8341+0.7504i	-90.6606+0.7504i
4.4813	-63.8936+0.7504i	-94.7871+0.7504i	-76.9490+0.7504i	-90.7061+0.7504i	-64.6485+0.7504i	-95.8831+0.7504i	-54.8594+0.7504i	-90.6721+0.7504i
4.4833	-63.9002+0.7504i	-95.1052+0.7504i	-76.9493+0.7504i	-90.7052+0.7504i	-64.6620+0.7504i	-96.0212+0.7504i	-54.8439+0.7504i	-90.6695+0.7504i
4.4854	-63.8819+0.7504i	-94.8292+0.7504i	-76.9583+0.7504i	-90.7183+0.7504i	-64.6665+0.7504i	-96.2260+0.7504i	-54.8764+0.7504i	-90.6805+0.7504i
4.4875	-63.9089+0.7504i	-95.3903+0.7504i	-76.9475+0.7504i	-90.7090+0.7504i	-64.6868+0.7504i	-96.4599+0.7504i	-54.8283+0.7504i	-90.6713+0.7504i
4.4896	-63.8930+0.7504i	-95.3961+0.7504i	-76.9597+0.7504i	-90.7200+0.7504i	-64.6746+0.7504i	-96.2353+0.7504i	-54.8553+0.7504i	-90.6835+0.7504i
4.4917	-63.9319+0.7504i	-95.7852+0.7504i	-76.9647+0.7504i	-90.7144+0.7504i	-64.6768+0.7504i	-96.3723+0.7504i	-54.8224+0.7504i	-90.6739+0.7504i
4.4938	-63.9115+0.7504i	-95.6772+0.7504i	-76.9723+0.7504i	-90.7245+0.7504i	-64.6568+0.7504i	-96.0551+0.7504i	-54.8539+0.7504i	-90.6872+0.7504i
4.4958	-63.9500+0.7504i	-95.8486+0.7504i	-76.9576+0.7504i	-90.7123+0.7504i	-64.6740+0.7504i	-96.6050+0.7504i	-54.8203+0.7504i	-90.6799+0.7504i
4.4979	-63.9289+0.7504i	-96.1483+0.7504i	-76.9723+0.7504i	-90.7240+0.7504i	-64.6724+0.7504i	-96.3982+0.7504i	-54.8464+0.7504i	-90.6900+0.7504i
4.5000	-63.9425+0.7504i	-96.3954+0.7504i	-76.9658+0.7504i	-90.7173+0.7504i	-64.6946+0.7504i	-96.6091+0.7504i	-54.8057+0.7504i	-90.6801+0.7504i
4.5021	-63.9425+0.7504i	-96.3406+0.7504i	-76.9788+0.7504i	-90.7271+0.7504i	-64.6766+0.7504i	-96.1909+0.7504i	-54.8297+0.7504i	-90.6884+0.7504i
4.5042	-63.9552+0.7504i	-96.9322+0.7504i	-76.9703+0.7504i	-90.7211+0.7504i	-64.7040+0.7504i	-96.5616+0.7504i	-54.8013+0.7504i	-90.6846+0.7504i
4.5062	-63.9509+0.7504i	-96.7003+0.7504i	-76.9763+0.7504i	-90.7281+0.7504i	-64.7082+0.7504i	-96.8180+0.7504i	-54.8155+0.7504i	-90.6907+0.7504i
4.5083	-63.9617+0.7504i	-96.3139+0.7504i	-76.9761+0.7504i	-90.7274+0.7504i	-64.7226+0.7504i	-97.0471+0.7504i	-54.7820+0.7504i	-90.6861+0.7504i
4.5104	-63.9350+0.7504i	-96.2273+0.7504i	-76.9897+0.7504i	-90.7383+0.7504i	-64.7355+0.7504i	-97.0628+0.7504i	-54.8114+0.7504i	-90.6956+0.7504i
4.5125	-63.9612+0.7504i	-96.1673+0.7504i	-76.9874+0.7504i	-90.7348+0.7504i	-64.7383+0.7504i	-97.3331+0.7504i	-54.7919+0.7504i	-90.6885+0.7504i
4.5146	-63.9327+0.7504i	-95.8904+0.7504i	-77.0006+0.7504i	-90.7425+0.7504i	-64.7256+0.7504i	-97.1056+0.7504i	-54.8182+0.7504i	-90.6956+0.7504i
4.5167	-63.9515+0.7504i	-95.9930+0.7504i	-76.9951+0.7504i	-90.7409+0.7504i	-64.7484+0.7504i	-97.4225+0.7504i	-54.7881+0.7504i	-90.6885+0.7504i
4.5187	-63.9320+0.7504i	-95.8207+0.7504i	-77.0033+0.7504i	-90.7492+0.7504i	-64.7352+0.7504i	-97.3713+0.7504i	-54.8155+0.7504i	-90.6990+0.7504i
4.5208	-63.9468+0.7504i	-95.7470+0.7504i	-77.0180+0.7504i	-90.7474+0.7504i	-64.7179+0.7504i	-97.2979+0.7504i	-54.8069+0.7504i	-90.6935+0.7504i
4.5229	-63.9335+0.7504i	-95.6464+0.7504i	-77.0294+0.7504i	-90.7590+0.7504i	-64.7182+0.7504i	-97.1450+0.7504i	-54.8236+0.7504i	-90.6976+0.7504i
4.5250	-63.9486+0.7504i	-96.0246+0.7504i	-77.0228+0.7504i	-90.7546+0.7504i	-64.7187+0.7504i	-97.1336+0.7504i	-54.8035+0.7504i	-90.6950+0.7504i
4.5271	-63.9327+0.7504i	-95.5983+0.7504i	-77.0349+0.7504i	-90.7636+0.7504i	-64.7094+0.7504i	-96.9885+0.7504i	-54.8378+0.7504i	-90.7063+0.7504i
4.5292	-63.9432+0.7504i	-95.6792+0.7504i	-77.0240+0.7504i	-90.7574+0.7504i	-64.7372+0.7504i	-97.1847+0.7504i	-54.8233+0.7504i	-90.6993+0.7504i
4.5313	-63.9373+0.7504i	-95.6550+0.7504i	-77.0404+0.7504i	-90.7706+0.7504i	-64.7132+0.7504i	-96.6939+0.7504i	-54.8482+0.7504i	-90.7075+0.7504i
4.5333	-63.9278+0.7504i	-95.6368+0.7504i	-77.0492+0.7504i	-90.7703+0.7504i	-64.7256+0.7504i	-96.7171+0.7504i	-54.8410+0.7504i	-90.7027+0.7504i
4.5354	-63.9083+0.7504i	-95.4475+0.7504i	-77.0615+0.7504i	-90.7771+0.7504i	-64.7206+0.7504i	-96.4174+0.7504i	-54.8763+0.7504i	-90.7121+0.7504i
4.5375	-63.9314+0.7504i	-95.2247+0.7504i	-77.0591+0.7504i	-90.7736+0.7504i	-64.7241+0.7504i	-96.5553+0.7504i	-54.8575+0.7504i	-90.7064+0.7504i
4.5396	-63.8941+0.7504i	-94.9740+0.7504i	-77.0716+0.7504i	-90.7784+0.7504i	-64.7152+0.7504i	-96.3672+0.7504i	-54.8883+0.7504i	-90.7107+0.7504i
4.5417	-63.9119+0.7504i	-95.2429+0.7504i	-77.0786+0.7504i	-90.7793+0.7504i	-64.7239+0.7504i	-96.4342+0.7504i	-54.8638+0.7504i	-90.7037+0.7504i
4.5438	-63.8799+0.7504i	-94.8160+0.7504i	-77.0933+0.7504i	-90.7898+0.7504i	-64.7159+0.7504i	-96.1496+0.7504i	-54.8950+0.7504i	-90.7140+0.7504i
4.5458	-63.8728+0.7504i	-94.6887+0.7504i	-77.0990+0.7504i	-90.7833+0.7504i	-64.7204+0.7504i	-96.2525+0.7504i	-54.8911+0.7504i	-90.7075+0.7504i
4.5479	-63.8424+0.7504i	-94.4232+0.7504i	-77.1130+0.7504i	-90.7957+0.7504i	-64.7228+0.7504i	-96.1697+0.7504i	-54.9268+0.7504i	-90.7144+0.7504i
4.5500	-63.8497+0.7504i	-94.3537+0.7504i	-77.1049+0.7504i	-90.7884+0.7504i	-64.7177+0.7504i	-96.1143+0.7504i	-54.9101+0.7504i	-90.7112+0.7504i
4.5521	-63.8138+0.7504i	-94.1011+0.7504i	-77.1215+0.7504i	-90.8014+0.7504i	-64.6956+0.7504i	-95.7996+0.7504i	-54.9564+0.7504i	-90.7187+0.7504i
4.5542	-63.8072+0.7504i	-94.0961+0.7504i	-77.1335+0.7504i	-90.7991+0.7504i	-64.7042+0.7504i	-95.8525+0.7504i	-54.9506+0.7504i	-90.7120+0.7504i
4.5563	-63.7786+0.7504i	-93.8515+0.7504i	-77.1488+0.7504i	-90.8116+0.7504i	-64.6890+0.7504i	-95.5744+0.7504i	-54.9914+0.7504i	-90.7206+0.7504i
4.5583	-63.7871+0.7504i	-93.7989+0.7504i	-77.1435+0.7504i	-90.8027+0.7504i	-64.6970+0.7504i	-95.6391+0.7504i	-54.9656+0.7504i	-90.7107+0.7504i
4.5604	-63.7291+0.7504i	-93.4074+0.7504i	-77.1615+0.7504i	-90.8154+0.7504i	-64.6878+0.7504i	-95.3326+0.7504i	-55.0264+0.7504i	-90.7225+0.7504i
4.5625	-63.7118+0.7504i	-93.1416+0.7504i	-77.1866+0.7504i	-90.8196+0.7504i	-64.6812+0.7504i	-95.2396+0.7504i	-55.0594+0.7504i	-90.7226+0.7504i
4.5646	-63.7455+0.7504i	-93.5458+0.7504i	-77.1805+0.7504i	-90.8176+0.7504i	-64.6759+0.7504i	-95.2519+0.7504i	-55.0237+0.7504i	-90.7116+0.7504i
4.5667	-63.7461+0.7504i	-93.8253+0.7504i	-77.1875+0.7504i	-90.8148+0.7504i	-64.6768+0.7504i	-95.1474+0.7504i	-55.0274+0.7504i	-90.7071+0.7504i
4.5687	-63.7051+0.7504i	-93.3068+0.7504i	-77.2063+0.7504i	-90.8252+0.7504i	-64.6630+0.7504i	-94.8215+0.7504i	-55.0762+0.7504i	-90.7193+0.7504i
4.5708	-63.6830+0.7504i	-92.9503+0.7504i	-77.2117+0.7504i	-90.8265+0.7504i	-64.6728+0.7504i	-94.8141+0.7504i	-55.0855+0.7504i	-90.7115+0.7504i
4.5729	-63.6955+0.7504i	-93.2225+0.7504i	-77.2132+0.7504i	-90.8242+0.7504i	-64.6780+0.7504i	-94.8231+0.7504i	-55.0770+0.7504i	-90.7036+0.7504i
4.5750	-63.6798+0.7504i	-93.0518+0.7504i	-77.2115+0.7504i	-90.8213+0.7504i	-64.6748+0.7504i	-94.6843+0.7504i	-55.0750+0.7504i	-90.6988+0.7504i
4.5771	-63.6790+0.7504i	-93.0421+0.7504i	-77.2175+0.7504i	-90.8228+0.7504i	-64.6749+0.7504i	-94.4822+0.7504i	-55.0773+0.7504i	-90.6936+0.7504i
4.5792	-63.6650+0.7504i	-93.2709+0.7504i	-77.1936+0.7504i	-90.8168+0.7504i	-64.6726+0.7504i	-94.6001+0.7504i	-55.0580+0.7504i	-90.6873+0.7504i
4.5812	-63.6413+0.7504i	-92.7478+0.7504i	-77.1646+0.7504i	-90.8128+0.7504i	-64.6809+0.7504i	-94.7786+0.7504i	-55.0270+0.7504i	-90.6843+0.7504i
4.5833	-63.6488+0.7504i	-92.7485+0.7504i	-77.1365+0.7504i	-90.8055+0.7504i	-64.6648+0.7504i	-94.7531+0.7504i	-55.0125+0.7504i	-90.6749+0.7504i
4.5854	-63.6330+0.7504i	-92.6570+0.7504i	-77.1116+0.7504i	-90.8026+0.7504i	-64.6572+0.7504i	-94.6031+0.7504i	-55.0332+0.7504i	-90.6712+0.7504i
4.5875	-63.6097+0.7504i	-92.6488+0.7504i	-77.0858+0.7504i	-90.7967+0.7504i	-64.6544+0.7504i	-94.5440+0.7504i	-55.0263+0.7504i	-90.6618+0.7504i
4.5896	-63.5900+0.7504i	-92.1771+0.7504i	-77.0679+0.7504i	-90.7971+0.7504i	-64.6448+0.7504i	-94.4838+0.7504i	-55.0552+0.7504i	-90.6670+0.7504i
4.5917	-63.6267+0.7504i	-92.3789+0.7504i	-77.0339+0.7504i	-90.7851+0.7504i	-64.6394+0.7504i	-94.6509+0.7504i	-55.0222+0.7504i	-90.6519+0.7504i
4.5938	-63.5841+0.7504i	-91.9909+0.7504i	-77.0123+0.7504i	-90.7879+0.7504i	-64.6211+0.7504i	-94.4210+0.7504i	-55.0368+0.7504i	-90.6512+0.7504i
4.5958	-63.5670+0.7504i	-91.9978+0.7504i	-76.9781+0.7504i	-90.7792+0.7504i	-64.6609+0.7504i	-94.3987+0.7504i	-55.0348+0.7504i	-90.6417+0.7504i
4.5979	-63.6008+0.7504i	-92.3805+0.7504i	-76.9591+0.7504i	-90.7830+0.7504i	-64.6412+0.7504i	-94.3775+0.7504i	-55.0410+0.7504i	-90.6385+0.7504i
4.6000	-63.5993+0.7504i	-92.3040+0.7504i	-76.9185+0.7504i	-90.7688+0.7504i	-64.6475+0.7504i	-94.3609+0.7504i	-55.0127+0.7504i	-90.6223+0.7504i
4.6021	-63.5508+0.7504i	-91.8979+0.7504i	-76.9038+0.7504i	-90.7752+0.7504i	-64.6356+0.7504i	-94.1490+0.7504i	-55.0466+0.7504i	-90.6223+0.7504i
4.6042	-63.5856+0.7504i	-92.0567+0.7504i	-76.8648+0.7504i	-90.7611+0.7504i	-64.6413+0.7504i	-94.3093+0.7504i	-55.0166+0.7504i	-90.6056+0.7504i
4.6063	-63.5430+0.7504i	-91.6865+0.7504i	-76.8452+0.7504i	-90.7623+0.7504i	-64.6246+0.7504i	-94.1215+0.7504i	-55.0367+0.7504i	-90.6060+0.7504i
4.6083	-63.5549+0.7504i	-91.7305+0.7504i	-76.8142+0.7504i	-90.7528+0.7504i	-64.6121+0.7504i	-94.1711+0.7504i	-55.0032+0.7504i	-90.6057+0.7504i
4.6104	-63.5278+0.7504i	-91.2489+0.7504i	-76.7892+0.7504i	-90.7531+0.7504i	-64.6195+0.7504i	-94.1882+0.7504i	-55.0238+0.7504i	-90.5604+0.7504i
4.6125	-63.5546+0.7504i	-91.2487+0.7504i	-76.7380+0.7504i	-90.7322+0.7504i	-64.6284+0.7504i	-94.4507+0.7504i	-54.9909+0.7504i	-90.5748+0.7504i
4.6146	-63.5118+0.7504i	-90.8065+0.7504i	-76.7236+0.7504i	-90.7172+0.7504i	-64.5968+0.7504i	-94.1522+0.7504i	-55.0301+0.7504i	-90.5094+0.7504i
4.6167	-63.5257+0.7504i	-90.8638+0.7504i	-76.6830+0.7504i	-90.7147+0.7504i	-64.6027+0.7504i	-94.2212+0.7504i	-54.9974+0.7504i	-90.4940+0.7504i
4.6188	-63.4976+0.7504i	-90.5329+0.7504i	-76.6545+0.7504i	-90.6692+0.7504i	-64.6041+0.7504i	-94.3089+0.7504i	-55.0055+0.7504i	-90.4404+0.7504i
4.6208	-63.4754+0.7504i	-90.4065+0.7504i	-76.6260+0.7504i	-90.6660+0.7504i	-64.6174+0.7504i	-94.4056+0.7504i	-54.9950+0.7504i	-90.4104+0.7504i
4.6229	-63.4445+0.7504i	-90.1010+0.7504i	-76.5954+0.7504i	-90.6331+0.7504i	-64.6122+0.7504i	-94.4334+0.7504i	-55.1012+0.7504i	-90.3682+0.7504i
4.6250	-63.4480+0.7504i	-90.0164+0.7504i	-76.5672+0.7504i	-90.5880+0.7504i	-64.6168+0.7504i	-94.3701+0.7504i	-55.0664+0.7504i	-90.3423+0.7504i
4.6271	-63.4251+0.7504i	-89.9687+0.7504i	-76.5378+0.7504i	-90.5618+0.7504i	-64.6182+0.7504i	-94.5969+0.7504i	-55.1043+0.7504i	-90.2943+0.7504i
4.6292	-63.4256+0.7504i	-90.1172+0.7504i	-76.5070+0.7504i	-90.5347+0.7504i	-64.6344+0.7504i	-94.5363+0.7504i	-55.0591+0.7504i	-90.2231+0.7504i
4.6312	-63.4287+0.7504i	-90.2239+0.7504i	-76.4638+0.7504i	-90.4915+0.7504i	-64.6475+0.7504i	-94.6928+0.7504i	-55.0408+0.7504i	-90.1756+0.7504i
4.6333	-63.4369+0.7504i	-90.2433+0.7504i	-76.4225+0.7504i	-90.4240+0.7504i	-64.6633+0.7504i	-94.8127+0.7504i	-55.0019+0.7504i	-90.1372+0.7504i
4.6354	-63.4212+0.7504i	-90.3437+0.7504i	-76.3786+0.7504i	-90.4686+0.7504i	-64.6770+0.7504i	-94.9565+0.7504i	-55.0201+0.7504i	-90.0956+0.7504i
4.6375	-63.4616+0.7504i	-90.3885+0.7504i	-76.3119+0.7504i	-90.4213+0.7504i	-64.6889+0.7504i	-94.9340+0.7504i	-54.9114+0.7504i	-89.9925+0.7504i
4.6396	-63.4396+0.7504i	-90.4392+0.7504i	-76.2641+0.7504i	-90.3957+0.7504i	-64.6995+0.7504i	-95.0049+0.7504i	-54.8559+0.7504i	-89.9417+0.7504i
4.6417	-63.4625+0.7504i	-90.5856+0.7504i	-76.1786+0.7504i	-90.3151+0.7504i	-64.7233+0.7504i	-94.9672+0.7504i	-54.7136+0.7504i	-89.8442+0.7504i
4.6437	-63.4631+0.7504i	-90.5814+0.7504i	-76.1397+0.7504i	-90.2920+0.7504i	-64.7300+0.7504i	-95.0051+0.7504i	-54.7139+0.7504i	-89.8027+0.7504i
4.6458	-63.4478+0.7504i	-90.3842+0.7504i	-76.0586+0.7504i	-90.2091+0.7504i	-64.7280+0.7504i	-94.7058+0.7504i	-54.6696+0.7504i	-89.7441+0.7504i
4.6479	-63.4489+0.7504i	-90.5409+0.7504i	-75.9711+0.7504i	-90.1354+0.7504i	-64.6999+0.7504i	-94.6534+0.7504i	-54.5696+0.7504i	-89.6732+0.7504i
4.6500	-63.3966+0.7504i	-90.1725+0.7504i	-75.9324+0.7504i	-90.0936+0.7504i	-64.6998+0.7504i	-94.0100+0.7504i	-54.6447+0.7504i	-89.6321+0.7504i
4.6521	-63.4371+0.7504i	-90.6161+0.7504i	-75.7999+0.7504i	-89.9853+0.7504i	-64.6977+0.7504i	-94.1655+0.7504i	-54.4439+0.7504i	-89.5260+0.7504i
4.6542	-63.3410+0.7504i	-89.9205+0.7504i	-75.7707+0.7504i	-89.9649+0.7504i	-64.6788+0.7504i	-93.4898+0.7504i	-54.5702+0.7504i	-89.5110+0.7504i
4.6563	-63.3060+0.7504i	-89.7227+0.7504i	-75.6581+0.7504i	-89.9059+0.7504i	-64.6641+0.7504i	-93.4487+0.7504i	-54.4600+0.7504i	-89.4433+0.7504i
4.6583	-63.2635+0.7504i	-89.5398+0.7504i	-75.6010+0.7504i	-89.8727+0.7504i	-64.6012+0.7504i	-92.9870+0.7504i	-54.5572+0.7504i	-89.4124+0.7504i
4.6604	-63.2638+0.7504i	-89.5410+0.7504i	-75.4904+0.7504i	-89.8154+0.7504i	-64.5818+0.7504i	-92.7614+0.7504i	-54.4959+0.7504i	-89.3352+0.7504i
4.6625	-63.2081+0.7504i	-89.1295+0.7504i	-75.4610+0.7504i	-89.7921+0.7504i	-64.5442+0.7504i	-92.3047+0.7504i	-54.5469+0.7504i	-89.2963+0.7504i
4.6646	-63.1691+0.7504i	-88.9723+0.7504i	-75.3494+0.7504i	-89.7365+0.7504i	-64.5336+0.7504i	-92.2319+0.7504i	-54.5470+0.7504i	-89.2342+0.7504i
4.6667	-63.0371+0.7504i	-88.4867+0.7504i	-75.3027+0.7504i	-89.7007+0.7504i	-64.4746+0.7504i	-91.4297+0.7504i	-54.6210+0.7504i	-89.1917+0.7504i
4.6688	-62.9758+0.7504i	-87.9674+0.7504i	-75.2439+0.7504i	-89.6831+0.7504i	-64.4673+0.7504i	-91.2468+0.7504i	-54.6824+0.7504i	-89.1598+0.7504i
4.6708	-62.8713+0.7504i	-87.4904+0.7504i	-75.2026+0.7504i	-89.6539+0.7504i	-64.4751+0.7504i	-91.0907+0.7504i	-54.7506+0.7504i	-89.1336+0.7504i
4.6729	-62.7974+0.7504i	-87.3400+0.7504i	-75.1420+0.7504i	-89.6201+0.7504i	-64.4684+0.7504i	-90.9704+0.7504i	-54.7709+0.7504i	-89.0920+0.7504i
4.6750	-62.6870+0.7504i	-86.6501+0.7504i	-75.1005+0.7504i	-89.5817+0.7504i	-64.4012+0.7504i	-90.2443+0.7504i	-54.7810+0.7504i	-89.0211+0.7504i
4.6771	-62.6834+0.7504i	-87.0336+0.7504i	-75.0869+0.7504i	-89.5722+0.7504i	-64.2880+0.7504i	-89.1057+0.7504i	-54.8884+0.7504i	-88.9818+0.7504i
4.6792	-62.6058+0.7504i	-86.4685+0.7504i	-75.0458+0.7504i	-89.5440+0.7504i	-64.2730+0.7504i	-88.9946+0.7504i	-54.9542+0.7504i	-88.9668+0.7504i
4.6813	-62.5039+0.7504i	-85.9314+0.7504i	-75.0243+0.7504i	-89.5490+0.7504i	-64.2524+0.7504i	-88.6217+0.7504i	-55.0028+0.7504i	-88.9081+0.7504i
4.6833	-62.3694+0.7504i	-85.2912+0.7504i	-74.9984+0.7504i	-89.5564+0.7504i	-64.2191+0.7504i	-88.3522+0.7504i	-55.0869+0.7504i	-88.8466+0.7504i
4.6854	-62.2709+0.7504i	-84.9449+0.7504i	-74.9469+0.7504i	-89.5342+0.7504i	-64.1821+0.7504i	-87.9159+0.7504i	-55.2546+0.7504i	-88.8129+0.7504i
4.6875	-62.2566+0.7504i	-84.9459+0.7504i	-74.8836+0.7504i	-89.4838+0.7504i	-64.1610+0.7504i	-87.7834+0.7504i	-55.3147+0.7504i	-88.7678+0.7504i
4.6896	-62.2034+0.7504i	-84.5990+0.7504i	-74.7876+0.7504i	-89.4510+0.7504i	-64.1910+0.7504i	-87.9824+0.7504i	-55.4436+0.7504i	-88.7383+0.7504i
4.6917	-62.1248+0.7504i	-84.2544+0.7504i	-74.7520+0.7504i	-89.4186+0.7504i	-64.1083+0.7504i	-87.4925+0.7504i	-55.5721+0.7504i	-88.7224+0.7504i
4.6937	-62.0072+0.7504i	-83.8804+0.7504i	-74.6998+0.7504i	-89.3806+0.7504i	-64.0088+0.7504i	-86.9916+0.7504i	-55.7347+0.7504i	-88.7059+0.7504i
4.6958	-61.9671+0.7504i	-83.6207+0.7504i	-74.6601+0.7504i	-89.3562+0.7504i	-63.9636+0.7504i	-86.6676+0.7504i	-55.8957+0.7504i	-88.6901+0.7504i
4.6979	-61.9173+0.7504i	-83.2549+0.7504i	-74.5956+0.7504i	-89.3197+0.7504i	-63.8939+0.7504i	-86.4267+0.7504i	-55.9853+0.7504i	-88.6796+0.7504i
4.7000	-61.7891+0.7504i	-82.7900+0.7504i	-74.5653+0.7504i	-89.3052+0.7504i	-63.8506+0.7504i	-86.0875+0.7504i	-56.1382+0.7504i	-88.6837+0.7504i
4.7021	-61.7722+0.7504i	-82.6376+0.7504i	-74.4969+0.7504i	-89.2676+0.7504i	-63.8779+0.7504i	-86.1429+0.7504i	-56.1809+0.7504i	-88.6835+0.7504i
4.7042	-61.7208+0.7504i	-82.4546+0.7504i	-74.4810+0.7504i	-89.2576+0.7504i	-63.7730+0.7504i	-85.7754+0.7504i	-56.3898+0.7504i	-88.6937+0.7504i
4.7062	-61.6676+0.7504i	-82.0676+0.7504i	-74.4183+0.7504i	-89.2323+0.7504i	-63.7928+0.7504i	-85.8617+0.7504i	-56.3479+0.7504i	-88.6760+0.7504i
4.7083	-61.6114+0.7504i	-81.9561+0.7504i	-74.4009+0.7504i	-89.2205+0.7504i	-63.7642+0.7504i	-85.6754+0.7504i	-56.5498+0.7504i	-88.6926+0.7504i
4.7104	-61.6081+0.7504i	-81.8574+0.7504i	-74.3502+0.7504i	-89.1942+0.7504i	-63.7397+0.7504i	-85.6311+0.7504i	-56.5569+0.7504i	-88.6752+0.7504i
4.7125	-61.5545+0.7504i	-81.5464+0.7504i	-74.3306+0.7504i	-89.1854+0.7504i	-63.6971+0.7504i	-85.6097+0.7504i	-56.5766+0.7504i	-88.6599+0.7504i
4.7146	-61.5232+0.7504i	-81.7048+0.7504i	-74.2802+0.7504i	-89.1613+0.7504i	-63.6429+0.7504i	-85.3767+0.7504i	-56.5860+0.7504i	-88.6376+0.7504i
4.7167	-61.4788+0.7504i	-81.4184+0.7504i	-74.2675+0.7504i	-89.1589+0.7504i	-63.6281+0.7504i	-85.3480+0.7504i	-56.6549+0.7504i	-88.6364+0.7504i
4.7188	-61.5332+0.7504i	-81.4253+0.7504i	-74.2147+0.7504i	-89.1253+0.7504i	-63.5991+0.7504i	-85.2318+0.7504i	-56.6629+0.7504i	-88.6053+0.7504i
4.7208	-61.5432+0.7504i	-81.5333+0.7504i	-74.2069+0.7504i	-89.1239+0.7504i	-63.5951+0.7504i	-85.2521+0.7504i	-56.7409+0.7504i	-88.5922+0.7504i
4.7229	-61.5446+0.7504i	-81.3112+0.7504i	-74.1443+0.7504i	-89.0985+0.7504i	-63.5719+0.7504i	-85.1923+0.7504i	-56.7437+0.7504i	-88.5596+0.7504i
4.7250	-61.5717+0.7504i	-81.6247+0.7504i	-74.1335+0.7504i	-89.0888+0.7504i	-63.5582+0.7504i	-85.1537+0.7504i	-56.7864+0.7504i	-88.5475+0.7504i
4.7271	-61.6119+0.7504i	-81.7878+0.7504i	-74.1095+0.7504i	-89.0702+0.7504i	-63.5164+0.7504i	-84.9752+0.7504i	-56.7964+0.7504i	-88.5038+0.7504i
4.7292	-61.5838+0.7504i	-81.5941+0.7504i	-74.0778+0.7504i	-89.0415+0.7504i	-63.4864+0.7504i	-84.9184+0.7504i	-56.8101+0.7504i	-88.4927+0.7504i
4.7313	-61.6422+0.7504i	-81.7362+0.7504i	-74.0427+0.7504i	-89.0276+0.7504i	-63.4834+0.7504i	-84.9449+0.7504i	-56.8267+0.7504i	-88.4695+0.7504i
4.7333	-61.6443+0.7504i	-81.7678+0.7504i	-74.0372+0.7504i	-89.0214+0.7504i	-63.4778+0.7504i	-84.9063+0.7504i	-56.9259+0.7504i	-88.4685+0.7504i
4.7354	-61.6566+0.7504i	-81.9743+0.7504i	-73.9995+0.7504i	-89.0053+0.7504i	-63.4334+0.7504i	-84.7849+0.7504i	-56.8966+0.7504i	-88.4592+0.7504i
4.7375	-61.6646+0.7504i	-81.9609+0.7504i	-74.0068+0.7504i	-88.9974+0.7504i	-63.4200+0.7504i	-84.7858+0.7504i	-56.9286+0.7504i	-88.4335+0.7504i
4.7396	-61.6680+0.7504i	-82.0350+0.7504i	-73.9779+0.7504i	-88.9852+0.7504i	-63.4354+0.7504i	-84.8381+0.7504i	-56.9189+0.7504i	-88.4272+0.7504i
4.7417	-61.6843+0.7504i	-82.1060+0.7504i	-74.0078+0.7504i	-88.9952+0.7504i	-63.3913+0.7504i	-84.6990+0.7504i	-56.9801+0.7504i	-88.4100+0.7504i
4.7438	-61.7052+0.7504i	-82.2890+0.7504i	-73.9964+0.7504i	-88.9936+0.7504i	-63.4007+0.7504i	-84.6744+0.7504i	-56.9886+0.7504i	-88.3634+0.7504i
4.7458	-61.7047+0.7504i	-82.2659+0.7504i	-74.0136+0.7504i	-88.9901+0.7504i	-63.3690+0.7504i	-84.6116+0.7504i	-57.0347+0.7504i	-88.3474+0.7504i
4.7479	-61.6936+0.7504i	-82.2540+0.7504i	-74.0103+0.7504i	-88.9943+0.7504i	-63.3466+0.7504i	-84.5834+0.7504i	-57.0398+0.7504i	-88.3335+0.7504i
4.7500	-61.7267+0.7504i	-82.4060+0.7504i	-74.0395+0.7504i	-89.0007+0.7504i	-63.3143+0.7504i	-84.4344+0.7504i	-57.0831+0.7504i	-88.3156+0.7504i
4.7521	-61.7870+0.7504i	-82.7070+0.7504i	-74.0517+0.7504i	-89.0189+0.7504i	-63.3030+0.7504i	-84.3741+0.7504i	-57.0944+0.7504i	-88.2967+0.7504i
4.7542	-61.7543+0.7504i	-82.7280+0.7504i	-74.0751+0.7504i	-89.0306+0.7504i	-63.2873+0.7504i	-84.2995+0.7504i	-57.1739+0.7504i	-88.3024+0.7504i
